,user_id,movie_id,rating,timestamp,age,gender,occupation
98404,768,269,3,885319349,29.0,M,administrator
98405,59,953,5,888205787,49.0,M,educator
98406,642,756,5,885604859,18.0,F,student
98407,913,181,3,880825135,27.0,M,student
98408,363,238,4,891497583,20.0,M,student
98409,715,939,4,875964545,21.0,M,technician
98410,49,154,5,888068715,23.0,F,student
98411,703,819,2,875242912,26.0,M,educator
98412,147,302,4,885593845,40.0,F,librarian
98413,934,96,4,891191157,61.0,M,engineer
98414,376,815,3,879459207,28.0,F,other
98415,294,328,4,877818982,34.0,M,technician
98416,732,321,3,882590201,28.0,F,other
98417,82,237,3,876311319,50.0,M,programmer
98418,774,219,4,888557739,30.0,M,student
98419,886,655,4,876032973,20.0,M,student
98420,864,125,4,888889162,27.0,M,programmer
98421,648,458,2,882211418,43.0,M,engineer
98422,348,827,4,886523387,24.0,F,student
98423,393,399,4,889728353,19.0,M,student
98424,793,117,4,875103739,22.0,M,student
98425,943,672,5,888640125,22.0,M,student
98426,477,451,5,875941763,23.0,F,student
98427,682,1046,3,888520799,23.0,M,programmer
98428,833,540,1,875224687,34.0,M,writer
98429,766,161,3,891310372,42.0,M,other
98430,655,1637,3,888984255,50.0,F,healthcare
98431,796,127,5,892660147,32.0,F,writer
98432,932,521,5,891249994,58.0,M,educator
98433,922,384,4,891452521,29.0,F,administrator
98434,673,302,3,888786942,51.0,M,educator
98435,158,125,3,880132745,50.0,M,educator
98436,42,103,3,881106162,30.0,M,administrator
98437,843,441,2,879443544,35.0,M,librarian
98438,864,1208,2,888890731,27.0,M,programmer
98439,916,1009,5,880843551,27.0,M,engineer
98440,683,294,3,893286346,42.0,M,librarian
98441,685,288,2,879451147,32.0,F,librarian
98442,923,591,5,880387875,21.0,M,student
98443,682,85,3,888521833,23.0,M,programmer
98444,624,833,4,879793582,19.0,M,student
98445,346,1210,3,875265335,34.0,M,other
98446,772,272,5,889028581,50.0,M,writer
98447,938,841,3,891357190,38.0,F,technician
98448,795,434,3,880569983,30.0,M,programmer
98449,137,690,2,881432482,50.0,M,educator
98450,916,537,4,880844087,27.0,M,engineer
98451,66,1016,3,883601859,23.0,M,student
98452,830,89,5,891561607,46.0,M,programmer
98453,940,430,4,885921542,32.0,M,administrator
98454,515,332,3,887658676,53.0,M,marketing
98455,14,19,5,880929651,45.0,M,scientist
98456,655,1143,3,887425458,50.0,F,healthcare
98457,757,358,3,888443570,26.0,M,student
98458,831,56,5,891354751,21.0,M,other
98459,833,12,5,875039416,34.0,M,writer
98460,336,72,3,877756127,23.0,M,salesman
98461,293,765,3,888907836,24.0,M,writer
98462,667,197,4,891035033,35.0,M,librarian
98463,423,508,4,891395394,64.0,M,other
98464,537,492,3,886031342,36.0,M,engineer
98465,842,272,4,891217834,40.0,M,writer
98466,940,238,4,885921628,32.0,M,administrator
98467,823,96,4,878438179,27.0,M,artist
98468,255,826,1,883216958,23.0,M,entertainment
98469,943,38,3,888640208,22.0,M,student
98470,936,255,5,886833795,24.0,M,other
98471,655,911,2,891817522,50.0,F,healthcare
98472,479,136,4,879461447,30.0,M,educator
98473,507,118,5,889966127,18.0,F,writer
98474,384,286,4,891273649,52.0,M,programmer
98475,587,539,3,892871437,26.0,M,other
98476,890,190,4,882403587,32.0,M,student
98477,938,1013,2,891357042,38.0,F,technician
98478,796,94,3,893219065,32.0,F,writer
98479,932,475,4,891248856,58.0,M,educator
98480,758,174,5,881975005,27.0,M,student
98481,835,98,5,891034401,44.0,F,executive
98482,308,778,3,887740603,60.0,M,retired
98483,393,572,4,889731618,19.0,M,student
98484,898,258,3,888294407,23.0,M,homemaker
98485,837,934,2,875722483,36.0,F,artist
98486,942,197,5,891283043,48.0,F,librarian
98487,501,928,3,883347773,22.0,M,student
98488,22,792,4,878886647,25.0,M,writer
98489,474,47,4,887927339,51.0,M,executive
98490,903,410,4,891031677,28.0,M,educator
98491,670,186,4,877975594,30.0,M,technician
98492,934,134,4,891191157,61.0,M,engineer
98493,911,530,4,892838677,37.0,F,writer
98494,929,98,5,879640394,44.0,M,scientist
98495,892,542,1,886611023,36.0,M,other
98496,934,181,4,891189275,61.0,M,engineer
98497,385,201,4,879441982,36.0,M,writer
98498,458,435,4,886397504,47.0,M,technician
98499,767,177,5,891462614,70.0,M,engineer
98500,921,294,4,879379338,20.0,F,student
98501,804,625,3,879445493,39.0,M,educator
98502,551,58,5,892783451,25.0,M,programmer
98503,325,1140,3,891479681,48.0,M,technician
98504,732,304,5,882589792,28.0,F,other
98505,701,344,3,891446788,51.0,F,librarian
98506,880,25,4,880166938,13.0,M,student
98507,939,508,5,880261141,26.0,F,student
98508,916,80,3,880845476,27.0,M,engineer
98509,468,237,4,875280181,28.0,M,engineer
98510,613,279,4,891227410,37.0,F,marketing
98511,889,179,3,880179705,24.0,M,technician
98512,940,216,4,885921310,32.0,M,administrator
98513,867,690,5,880077751,24.0,M,scientist
98514,720,887,5,891262608,49.0,F,administrator
98515,592,127,5,882608021,18.0,M,student
98516,623,288,1,891032140,50.0,F,educator
98517,890,530,4,882405780,32.0,M,student
98518,809,331,2,891036809,50.0,F,marketing
98519,941,1,5,875049144,20.0,M,student
98520,684,98,4,878759970,28.0,M,student
98521,474,381,4,887924683,51.0,M,executive
98522,395,118,3,883765791,43.0,M,other
98523,922,1157,2,891447853,29.0,F,administrator
98524,883,98,3,891695666,49.0,M,librarian
98525,669,480,5,891517259,37.0,M,other
98526,844,257,4,877381784,22.0,M,engineer
98527,291,508,5,874805892,19.0,M,student
98528,899,98,4,884121572,32.0,M,other
98529,870,1014,2,884789665,22.0,M,student
98530,934,474,4,891191976,61.0,M,engineer
98531,599,280,5,880952229,22.0,F,student
98532,569,328,4,879793253,34.0,M,educator
98533,537,745,2,886031074,36.0,M,engineer
98534,822,95,4,891037394,29.0,F,librarian
98535,339,241,4,891034152,35.0,M,lawyer
98536,26,683,3,891350372,49.0,M,engineer
98537,798,930,5,875637661,40.0,F,writer
98538,722,121,5,891281182,50.0,F,homemaker
98539,416,680,3,876696938,20.0,F,student
98540,622,181,5,882592041,25.0,M,programmer
98541,715,282,3,875962423,21.0,M,technician
98542,454,140,3,888267386,57.0,M,other
98543,690,428,1,881177506,35.0,M,salesman
98544,795,825,2,880559026,30.0,M,programmer
98545,625,961,4,891962917,27.0,M,programmer
98546,889,741,4,880177131,24.0,M,technician
98547,553,655,4,879949289,58.0,M,educator
98548,523,435,5,883702263,50.0,F,administrator
98549,682,746,3,888521413,23.0,M,programmer
98550,846,491,3,883947960,27.0,M,lawyer
98551,233,4,3,877663337,38.0,M,engineer
98552,943,274,3,875502074,22.0,M,student
98553,711,22,4,879993073,22.0,F,student
98554,594,520,4,874786664,46.0,M,educator
98555,582,25,3,882961608,17.0,M,student
98556,883,745,5,891694431,49.0,M,librarian
98557,883,408,5,891914522,49.0,M,librarian
98558,262,699,5,879793022,19.0,F,student
98559,913,469,3,881037459,27.0,M,student
98560,237,286,3,879376220,49.0,M,administrator
98561,401,191,4,891032847,46.0,F,healthcare
98562,532,332,4,876696298,20.0,M,student
98563,429,217,3,882387715,27.0,M,student
98564,894,137,5,880416340,47.0,M,educator
98565,786,196,4,882843683,36.0,F,engineer
98566,807,431,4,892528062,41.0,F,healthcare
98567,437,66,3,880143167,27.0,F,other
98568,661,169,5,876017294,28.0,M,programmer
98569,450,584,5,882397223,35.0,F,educator
98570,198,673,3,884209451,21.0,F,student
98571,721,153,4,877150031,24.0,F,entertainment
98572,878,51,4,880869239,50.0,F,educator
98573,504,1093,1,887841073,40.0,F,writer
98574,749,204,4,878847576,33.0,M,other
98575,425,1188,3,878738695,19.0,M,student
98576,707,1142,1,880059921,56.0,F,librarian
98577,889,199,5,880181138,24.0,M,technician
98578,629,876,3,880116023,46.0,F,other
98579,892,186,3,886608643,36.0,M,other
98580,938,257,5,891356350,38.0,F,technician
98581,442,90,3,883388609,22.0,M,student
98582,766,712,3,891310444,42.0,M,other
98583,846,1109,3,883948908,27.0,M,lawyer
98584,710,483,5,882063685,19.0,M,student
98585,535,162,3,879619035,45.0,F,educator
98586,822,902,4,891033747,29.0,F,librarian
98587,829,284,3,891990799,48.0,M,writer
98588,826,62,4,885690790,28.0,M,artist
98589,880,748,4,892958250,13.0,M,student
98590,660,84,2,891201823,26.0,M,student
98591,308,9,4,887737194,60.0,M,retired
98592,798,660,3,876177436,40.0,F,writer
98593,887,548,1,881381555,14.0,F,student
98594,923,248,4,880387474,21.0,M,student
98595,292,602,4,881105481,35.0,F,programmer
98596,266,9,4,892258004,62.0,F,administrator
98597,840,185,5,891204356,39.0,M,artist
98598,92,13,4,886443292,32.0,M,entertainment
98599,660,196,4,891199557,26.0,M,student
98600,864,153,5,888886946,27.0,M,programmer
98601,880,585,1,880175050,13.0,M,student
98602,918,659,4,891987622,40.0,M,scientist
98603,552,148,3,879222452,45.0,M,other
98604,559,311,3,891033635,69.0,M,executive
98605,308,169,5,887736532,60.0,M,retired
98606,506,363,3,874862646,46.0,M,programmer
98607,618,521,2,891307784,15.0,F,student
98608,761,628,4,876190689,17.0,M,student
98609,230,699,4,880484975,28.0,F,student
98610,890,674,3,882404610,32.0,M,student
98611,344,173,5,884814697,30.0,F,librarian
98612,116,269,3,886309452,40.0,M,healthcare
98613,874,302,5,888632098,36.0,M,scientist
98614,896,1046,2,887160583,28.0,M,writer
98615,798,281,4,875296234,40.0,F,writer
98616,937,1007,4,876769373,48.0,M,educator
98617,758,1034,4,882054415,27.0,M,student
98618,13,822,3,884538634,47.0,M,educator
98619,722,928,3,891281228,50.0,F,homemaker
98620,448,312,1,891888653,23.0,M,entertainment
98621,70,380,3,884066399,27.0,M,engineer
98622,710,258,2,882063224,19.0,M,student
98623,97,208,5,884239744,43.0,M,artist
98624,109,924,3,880564415,29.0,M,other
98625,934,507,4,891192145,61.0,M,engineer
98626,634,934,2,877018033,39.0,M,engineer
98627,132,806,3,891278896,24.0,M,other
98628,889,195,4,880178204,24.0,M,technician
98629,868,268,4,877102974,21.0,M,programmer
98630,881,430,4,876537870,39.0,M,marketing
98631,550,243,2,883426119,16.0,F,student
98632,426,289,2,879441754,55.0,M,educator
98633,892,837,5,886608743,36.0,M,other
98634,815,54,3,878696355,32.0,M,other
98635,648,110,3,884882407,43.0,M,engineer
98636,852,250,4,891036414,46.0,M,administrator
98637,457,227,4,882392853,33.0,F,salesman
98638,405,1475,1,885547268,22.0,F,healthcare
98639,246,158,1,884923955,19.0,M,student
98640,870,523,5,875050774,22.0,M,student
98641,537,928,1,886030442,36.0,M,engineer
98642,158,230,2,880134445,50.0,M,educator
98643,655,1630,3,887428735,50.0,F,healthcare
98644,497,184,3,879310792,20.0,M,student
98645,579,228,3,880951984,32.0,M,educator
98646,890,496,5,882916460,32.0,M,student
98647,503,509,5,880383098,50.0,F,writer
98648,802,176,5,875985469,35.0,M,administrator
98649,763,498,4,878915600,27.0,M,scientist
98650,574,754,4,891279122,56.0,M,educator
98651,864,619,3,888889327,27.0,M,programmer
98652,358,1396,4,891269827,40.0,M,educator
98653,551,583,3,892778369,25.0,M,programmer
98654,897,215,4,879990683,30.0,M,other
98655,521,188,4,884478101,19.0,M,student
98656,942,945,5,891283239,48.0,F,librarian
98657,904,111,4,879735641,17.0,F,student
98658,186,295,2,879023390,39.0,F,executive
98659,551,192,5,892776750,25.0,M,programmer
98660,286,652,4,877531899,27.0,M,student
98661,864,190,4,888887437,27.0,M,programmer
98662,790,62,3,885157465,27.0,M,technician
98663,881,679,1,876539129,39.0,M,marketing
98664,884,1073,4,876859138,44.0,M,engineer
98665,854,282,2,882812960,29.0,F,student
98666,280,172,3,891700768,30.0,F,librarian
98667,746,168,3,885075790,25.0,M,engineer
98668,499,174,3,885598961,42.0,M,programmer
98669,727,11,3,883710152,25.0,M,student
98670,933,282,3,874855104,28.0,M,student
98671,896,71,5,887158927,28.0,M,writer
98672,705,229,3,883428154,21.0,F,student
98673,930,535,4,879535392,28.0,F,scientist
98674,763,132,3,878920656,27.0,M,scientist
98675,710,127,5,882064096,19.0,M,student
98676,825,137,2,880756224,44.0,M,engineer
98677,479,496,3,879461084,30.0,M,educator
98678,941,294,4,875048532,20.0,M,student
98679,929,431,1,879640225,44.0,M,scientist
98680,639,19,4,891239813,42.0,F,librarian
98681,891,116,3,891639552,51.0,F,administrator
98682,429,222,4,882385518,27.0,M,student
98683,796,1126,1,892662826,32.0,F,writer
98684,773,127,5,888539962,20.0,M,student
98685,848,71,5,887046915,46.0,M,engineer
98686,555,118,4,879962569,29.0,F,educator
98687,269,823,3,891446514,31.0,F,librarian
98688,854,1013,1,882813453,29.0,F,student
98689,474,190,3,887923972,51.0,M,executive
98690,889,1487,3,880182871,24.0,M,technician
98691,330,732,5,876547220,35.0,F,educator
98692,782,253,2,891500150,21.0,F,artist
98693,95,386,2,880572356,31.0,M,administrator
98694,413,273,2,879969484,55.0,M,educator
98695,788,1042,3,880871240,51.0,M,administrator
98696,921,323,4,879379428,20.0,F,student
98697,919,1060,3,875289322,25.0,M,other
98698,393,823,3,889730262,19.0,M,student
98699,939,275,4,880260852,26.0,F,student
98700,342,507,4,875319295,25.0,F,other
98701,119,1264,3,886176993,32.0,M,programmer
98702,293,502,3,888906428,24.0,M,writer
98703,610,606,5,888703343,22.0,M,student
98704,589,328,5,883352562,21.0,M,lawyer
98705,614,535,2,879464376,54.0,M,educator
98706,655,1643,5,887611511,50.0,F,healthcare
98707,590,547,4,879439086,50.0,M,educator
98708,796,274,5,893047167,32.0,F,writer
98709,518,920,3,876824121,49.0,F,writer
98710,943,568,3,888639042,22.0,M,student
98711,826,71,5,885690342,28.0,M,artist
98712,766,238,4,891309450,42.0,M,other
98713,663,182,5,889493691,26.0,M,other
98714,389,629,2,880166028,44.0,F,writer
98715,733,1380,2,879536567,44.0,F,other
98716,907,1,5,880158712,25.0,F,other
98717,653,151,3,878866475,31.0,M,executive
98718,299,212,4,878191889,29.0,M,doctor
98719,141,181,4,884584709,49.0,M,programmer
98720,405,513,1,885546112,22.0,F,healthcare
98721,862,866,4,879303697,25.0,M,executive
98722,913,238,3,880825052,27.0,M,student
98723,921,254,3,879380908,20.0,F,student
98724,910,748,3,881420228,28.0,M,healthcare
98725,312,430,5,891699426,48.0,M,other
98726,387,1198,3,886479575,33.0,M,entertainment
98727,506,228,5,874873571,46.0,M,programmer
98728,876,531,4,879428481,41.0,M,other
98729,364,678,4,875931478,63.0,M,engineer
98730,339,480,5,891032885,35.0,M,lawyer
98731,798,926,4,875638203,40.0,F,writer
98732,878,463,2,880866177,50.0,F,educator
98733,464,127,5,878354966,60.0,M,writer
98734,313,197,5,891013910,41.0,M,marketing
98735,7,598,3,891353801,57.0,M,administrator
98736,698,515,4,886366190,28.0,F,programmer
98737,22,68,4,878887925,25.0,M,writer
98738,334,99,4,891548533,32.0,M,librarian
98739,749,186,4,878847862,33.0,M,other
98740,721,229,5,877138585,24.0,F,entertainment
98741,615,708,2,879448882,38.0,M,educator
98742,519,348,5,883250148,22.0,M,other
98743,816,1025,4,891711495,34.0,M,other
98744,466,161,2,890285113,22.0,M,student
98745,915,258,2,891030108,50.0,M,entertainment
98746,666,91,3,880139409,44.0,M,administrator
98747,916,498,3,880844241,27.0,M,engineer
98748,940,1137,3,885921577,32.0,M,administrator
98749,286,72,4,877534025,27.0,M,student
98750,804,436,5,879444984,39.0,M,educator
98751,724,352,1,883757259,31.0,M,executive
98752,500,546,4,887720050,28.0,M,administrator
98753,936,919,5,886832808,24.0,M,other
98754,660,946,2,891201696,26.0,M,student
98755,943,139,1,888640027,22.0,M,student
98756,815,484,4,878693989,32.0,M,other
98757,548,288,3,891042794,51.0,M,writer
98758,847,88,2,878941168,29.0,M,student
98759,303,546,2,879484373,19.0,M,student
98760,409,338,3,881104916,48.0,M,administrator
98761,355,319,5,879486529,25.0,M,student
98762,774,453,2,888557804,30.0,M,student
98763,501,274,3,883348474,22.0,M,student
98764,790,153,3,885155077,27.0,M,technician
98765,535,638,4,879618655,45.0,F,educator
98766,913,462,3,881037459,27.0,M,student
98767,712,400,3,874957179,22.0,F,student
98768,488,633,5,891294334,48.0,M,technician
98769,761,245,5,876189715,17.0,M,student
98770,782,1610,1,891500230,21.0,F,artist
98771,871,347,5,888192315,31.0,M,executive
98772,521,300,3,884475555,19.0,M,student
98773,916,939,3,880844694,27.0,M,engineer
98774,907,326,5,880158448,25.0,F,other
98775,854,174,3,882813574,29.0,F,student
98776,896,210,4,887158332,28.0,M,writer
98777,838,283,5,887063994,23.0,M,student
98778,281,748,5,881200745,15.0,F,student
98779,938,685,3,891356894,38.0,F,technician
98780,286,403,5,877533543,27.0,M,student
98781,416,291,4,878879275,20.0,F,student
98782,749,739,3,878848558,33.0,M,other
98783,236,304,4,890117676,44.0,F,writer
98784,916,12,4,880844445,27.0,M,engineer
98785,293,94,2,888908066,24.0,M,writer
98786,83,88,5,880308186,40.0,M,other
98787,387,727,5,886484098,33.0,M,entertainment
98788,802,670,4,875986155,35.0,M,administrator
98789,843,526,3,879447625,35.0,M,librarian
98790,457,451,4,882549212,33.0,F,salesman
98791,741,945,5,891456827,25.0,M,writer
98792,710,303,4,882063224,19.0,M,student
98793,308,255,4,887741693,60.0,M,retired
98794,727,56,3,883711150,25.0,M,student
98795,756,420,4,874829373,30.0,F,none
98796,919,258,4,875288164,25.0,M,other
98797,829,255,3,891547657,48.0,M,writer
98798,648,39,3,884882742,43.0,M,engineer
98799,407,169,5,875042642,29.0,M,engineer
98800,923,1001,1,880388173,21.0,M,student
98801,682,717,3,888521090,23.0,M,programmer
98802,407,474,3,875042378,29.0,M,engineer
98803,907,271,5,881030073,25.0,F,other
98804,267,431,4,878973426,23.0,M,engineer
98805,517,229,3,892660034,24.0,M,student
98806,715,412,2,875962783,21.0,M,technician
98807,727,205,5,883710104,25.0,M,student
98808,823,473,3,878439065,27.0,M,artist
98809,765,283,4,880346282,31.0,M,student
98810,769,120,1,885424401,39.0,M,executive
98811,919,1258,3,875289453,25.0,M,other
98812,524,265,4,884636583,56.0,M,educator
98813,848,191,5,887038564,46.0,M,engineer
98814,725,294,3,876103726,21.0,M,student
98815,186,269,1,889818094,39.0,F,executive
98816,655,155,4,887473702,50.0,F,healthcare
98817,881,191,5,876537457,39.0,M,marketing
98818,889,161,4,880180897,24.0,M,technician
98819,682,470,5,888517628,23.0,M,programmer
98820,273,338,3,891293304,50.0,F,other
98821,790,451,3,885157299,27.0,M,technician
98822,870,1412,2,879714435,22.0,M,student
98823,716,487,5,879794934,36.0,F,administrator
98824,639,514,4,891240566,42.0,F,librarian
98825,454,64,4,881959652,57.0,M,other
98826,430,7,3,877225660,38.0,M,scientist
98827,327,678,3,887743705,22.0,M,student
98828,635,302,4,878878587,22.0,M,other
98829,178,111,4,882823905,26.0,M,other
98830,889,423,4,880177941,24.0,M,technician
98831,932,119,5,891249586,58.0,M,educator
98832,504,371,3,887912236,40.0,F,writer
98833,454,748,4,881958551,57.0,M,other
98834,913,195,4,881725846,27.0,M,student
98835,774,117,2,888558646,30.0,M,student
98836,936,108,4,886832758,24.0,M,other
98837,790,13,3,884461820,27.0,M,technician
98838,406,971,3,879793328,52.0,M,educator
98839,836,174,5,885754266,44.0,M,artist
98840,326,1118,2,879877264,41.0,M,administrator
98841,896,229,4,887160399,28.0,M,writer
98842,655,558,4,887427506,50.0,F,healthcare
98843,872,1011,1,888479333,19.0,F,student
98844,934,961,4,891193854,61.0,M,engineer
98845,864,328,5,887686456,27.0,M,programmer
98846,251,597,3,886272514,28.0,M,doctor
98847,932,169,5,891249649,58.0,M,educator
98848,853,322,3,879364883,49.0,M,writer
98849,719,77,3,879360846,37.0,F,other
98850,716,132,5,879796438,36.0,F,administrator
98851,833,288,2,875035487,34.0,M,writer
98852,774,523,2,888555964,30.0,M,student
98853,881,82,5,876538286,39.0,M,marketing
98854,846,79,4,883947630,27.0,M,lawyer
98855,807,69,5,892528110,41.0,F,healthcare
98856,97,423,5,884239472,43.0,M,artist
98857,648,50,5,882211016,43.0,M,engineer
98858,659,255,3,891045161,31.0,M,educator
98859,548,475,4,891415411,51.0,M,writer
98860,622,185,3,882592041,25.0,M,programmer
98861,755,879,4,882569844,44.0,F,educator
98862,195,615,4,880650666,42.0,M,scientist
98863,487,825,3,883444674,22.0,M,engineer
98864,554,68,2,876368907,32.0,M,scientist
98865,753,193,4,891401366,56.0,M,salesman
98866,145,59,1,882181695,31.0,M,entertainment
98867,917,9,5,882912385,22.0,F,student
98868,524,955,1,884637914,56.0,M,educator
98869,548,183,5,891044410,51.0,M,writer
98870,881,181,4,876535928,39.0,M,marketing
98871,894,318,5,879897168,47.0,M,educator
98872,298,482,5,884182657,44.0,M,executive
98873,673,79,5,888787587,51.0,M,educator
98874,450,732,3,882395662,35.0,F,educator
98875,921,284,4,879379943,20.0,F,student
98876,864,4,4,888890690,27.0,M,programmer
98877,931,900,4,891035917,60.0,M,educator
98878,716,823,3,879794428,36.0,F,administrator
98879,738,7,4,875349530,35.0,M,technician
98880,907,143,5,880159982,25.0,F,other
98881,487,1209,4,884045135,22.0,M,engineer
98882,911,215,3,892839140,37.0,F,writer
98883,682,73,5,888521564,23.0,M,programmer
98884,828,652,5,891036492,28.0,M,librarian
98885,630,1061,2,885667581,26.0,F,healthcare
98886,911,208,4,892839970,37.0,F,writer
98887,690,284,4,881178442,35.0,M,salesman
98888,838,222,4,887064356,23.0,M,student
98889,881,31,5,876537577,39.0,M,marketing
98890,684,924,2,878232961,28.0,M,student
98891,894,531,3,882404363,47.0,M,educator
98892,488,56,4,891294785,48.0,M,technician
98893,456,1129,4,881371548,24.0,M,technician
98894,892,969,4,886608380,36.0,M,other
98895,919,591,3,875289667,25.0,M,other
98896,12,480,4,879959161,28.0,F,other
98897,788,46,3,880870018,51.0,M,administrator
98898,393,97,4,889555126,19.0,M,student
98899,561,226,1,885809806,23.0,M,engineer
98900,802,197,3,875985347,35.0,M,administrator
98901,62,64,4,879373638,27.0,F,administrator
98902,634,333,4,881007052,39.0,M,engineer
98903,289,363,3,876790653,11.0,M,none
98904,527,144,4,879456186,33.0,M,librarian
98905,776,523,4,891628937,30.0,M,librarian
98906,518,619,4,876823018,49.0,F,writer
98907,419,269,4,879435190,37.0,M,lawyer
98908,606,692,5,880924790,28.0,M,programmer
98909,548,218,4,891044538,51.0,M,writer
98910,907,97,5,880160204,25.0,F,other
98911,475,306,5,891451276,30.0,M,programmer
98912,18,724,4,880132055,35.0,F,other
98913,160,952,4,876767299,27.0,M,programmer
98914,468,64,5,875286450,28.0,M,engineer
98915,808,346,5,883949986,45.0,M,salesman
98916,889,831,2,880177387,24.0,M,technician
98917,593,181,4,875658800,31.0,F,educator
98918,758,735,5,881976855,27.0,M,student
98919,848,241,5,887047243,46.0,M,engineer
98920,344,756,2,884900529,30.0,F,librarian
98921,70,94,3,884151014,27.0,M,engineer
98922,932,481,4,891249877,58.0,M,educator
98923,80,64,5,887401475,34.0,F,administrator
98924,847,609,2,878940383,29.0,M,student
98925,826,102,4,885690442,28.0,M,artist
98926,868,230,3,877112349,21.0,M,programmer
98927,923,829,4,880388426,21.0,M,student
98928,130,761,3,876251650,20.0,M,none
98929,702,450,1,885767775,37.0,M,other
98930,893,781,3,874828569,25.0,M,student
98931,555,100,5,879964092,29.0,F,educator
98932,883,228,4,891696824,49.0,M,librarian
98933,697,250,4,882621940,25.0,M,other
98934,901,237,3,877126757,38.0,M,executive
98935,708,181,5,877325279,26.0,F,homemaker
98936,494,707,4,879541112,38.0,F,administrator
98937,933,1183,3,874938596,28.0,M,student
98938,606,178,5,880925579,28.0,M,programmer
98939,864,265,5,888886946,27.0,M,programmer
98940,856,748,3,891489638,43.0,F,marketing
98941,932,1121,5,891249261,58.0,M,educator
98942,714,294,4,892777903,26.0,M,engineer
98943,416,305,3,878877919,20.0,F,student
98944,501,248,4,883347975,22.0,M,student
98945,773,1252,4,888538643,20.0,M,student
98946,868,238,4,877103249,21.0,M,programmer
98947,192,118,2,881367932,42.0,M,educator
98948,141,591,4,884584865,49.0,M,programmer
98949,804,1177,3,879446390,39.0,M,educator
98950,825,282,4,880755693,44.0,M,engineer
98951,921,367,4,879381021,20.0,F,student
98952,581,1367,5,879641603,37.0,M,other
98953,582,831,2,882962561,17.0,M,student
98954,901,38,3,877131087,38.0,M,executive
98955,844,13,3,877381708,22.0,M,engineer
98956,125,710,5,879454699,30.0,M,lawyer
98957,293,303,4,888904220,24.0,M,writer
98958,655,1641,3,887427810,50.0,F,healthcare
98959,405,375,1,885546835,22.0,F,healthcare
98960,697,886,5,882622481,25.0,M,other
98961,889,647,2,880181191,24.0,M,technician
98962,607,56,5,883880155,49.0,F,healthcare
98963,846,735,2,883948141,27.0,M,lawyer
98964,805,1008,4,881699661,27.0,F,other
98965,201,471,2,884140637,27.0,M,writer
98966,892,633,4,886609551,36.0,M,other
98967,826,187,4,885690481,28.0,M,artist
98968,477,66,5,875941763,23.0,F,student
98969,882,25,2,879862652,35.0,M,engineer
98970,922,655,2,891451327,29.0,F,administrator
98971,426,481,5,879442892,55.0,M,educator
98972,145,97,5,875272652,31.0,M,entertainment
98973,381,480,5,892696019,33.0,M,artist
98974,794,249,3,891035885,32.0,M,educator
98975,493,249,4,884132784,22.0,M,engineer
98976,293,28,3,888906071,24.0,M,writer
98977,892,679,3,886610049,36.0,M,other
98978,24,324,5,875322875,21.0,F,artist
98979,666,370,2,880313811,44.0,M,administrator
98980,786,497,4,882842946,36.0,F,engineer
98981,405,445,4,885548435,22.0,F,healthcare
98982,790,131,2,885156852,27.0,M,technician
98983,811,901,4,886377771,40.0,F,educator
98984,880,94,3,880175097,13.0,M,student
98985,916,109,3,880845099,27.0,M,engineer
98986,892,1078,3,886610566,36.0,M,other
98987,695,340,4,888806082,26.0,M,writer
98988,798,827,4,875637541,40.0,F,writer
98989,37,121,2,880915528,23.0,M,student
98990,846,942,4,883948765,27.0,M,lawyer
98991,279,1444,3,875313351,33.0,M,programmer
98992,932,514,5,891249932,58.0,M,educator
98993,711,1190,3,886030579,22.0,F,student
98994,767,180,5,891462870,70.0,M,engineer
98995,846,650,5,883948534,27.0,M,lawyer
98996,901,322,4,877125575,38.0,M,executive
98997,301,21,2,882074967,24.0,M,student
98998,843,378,2,879448230,35.0,M,librarian
98999,752,355,2,891208036,60.0,M,retired
99000,934,502,4,891194539,61.0,M,engineer
99001,420,547,4,891357104,53.0,M,educator
99002,557,1176,5,881179653,30.0,F,writer
99003,774,391,1,888557520,30.0,M,student
99004,34,991,4,888602618,38.0,F,administrator
99005,883,238,4,891694218,49.0,M,librarian
99006,843,127,2,879445059,35.0,M,librarian
99007,942,498,5,891282931,48.0,F,librarian
99008,153,187,2,881371198,25.0,M,student
99009,941,1007,4,875049077,20.0,M,student
99010,903,252,3,891031715,28.0,M,educator
99011,26,845,3,891377468,49.0,M,engineer
99012,897,210,5,879991007,30.0,M,other
99013,627,64,5,879530015,24.0,M,engineer
99014,843,1039,3,879446215,35.0,M,librarian
99015,919,292,3,875288253,25.0,M,other
99016,178,220,3,882827247,26.0,M,other
99017,943,825,3,875502283,22.0,M,student
99018,665,1047,1,884291376,25.0,M,administrator
99019,671,195,5,884035774,21.0,M,programmer
99020,892,183,5,886608681,36.0,M,other
99021,213,157,4,878955501,33.0,M,executive
99022,478,124,4,889387982,29.0,M,other
99023,870,248,4,880124496,22.0,M,student
99024,943,193,4,888639093,22.0,M,student
99025,887,218,5,881381471,14.0,F,student
99026,870,724,4,875679906,22.0,M,student
99027,848,210,5,887039271,46.0,M,engineer
99028,145,121,2,875270507,31.0,M,entertainment
99029,850,96,4,883195236,34.0,M,technician
99030,642,955,3,888123262,18.0,F,student
99031,887,420,5,881381425,14.0,F,student
99032,913,288,2,880755823,27.0,M,student
